 ,Area1,Mean1,StdDev1,Min1,Max1,IntDen1,RawIntDen1,Area2,Mean2,StdDev2,Min2,Max2,IntDen2,RawIntDen2,Area3,Mean3,StdDev3,Min3,Max3,IntDen3,RawIntDen3,Area4,Mean4,StdDev4,Min4,Max4,IntDen4,RawIntDen4,Area5,Mean5,StdDev5,Min5,Max5,IntDen5,RawIntDen5,Area6,Mean6,StdDev6,Min6,Max6,IntDen6,RawIntDen6,Area7,Mean7,StdDev7,Min7,Max7,IntDen7,RawIntDen7,Area8,Mean8,StdDev8,Min8,Max8,IntDen8,RawIntDen8,Area9,Mean9,StdDev9,Min9,Max9,IntDen9,RawIntDen9,Area10,Mean10,StdDev10,Min10,Max10,IntDen10,RawIntDen10,Area11,Mean11,StdDev11,Min11,Max11,IntDen11,RawIntDen11,Area12,Mean12,StdDev12,Min12,Max12,IntDen12,RawIntDen12,Area13,Mean13,StdDev13,Min13,Max13,IntDen13,RawIntDen13,Area14,Mean14,StdDev14,Min14,Max14,IntDen14,RawIntDen14,Area15,Mean15,StdDev15,Min15,Max15,IntDen15,RawIntDen15,Area16,Mean16,StdDev16,Min16,Max16,IntDen16,RawIntDen16
114,401.087,90.709,18.163,31,149,36382.121,105948,400.400,124.069,28.619,47,239,49677.039,144664,548.403,115.465,29.465,35,222,63321.535,184398,500.328,116.440,23.820,33,181,58258.160,169653,597.852,116.798,36.348,38,252,69827.859,203345,597.852,202.976,129.303,44,609,121349.625,353381,597.852,173.001,72.930,39,336,103429.156,301195,730.747,105.273,21.070,31,192,76928.258,224022,879.437,195.288,111.617,32,524,171743.328,500132,434.053,116.896,22.948,37,203,50738.820,147756,787.064,99.545,21.009,36,166,78348.547,228158,434.053,96.931,19.762,41,178,42073.223,122521,848.875,210.038,99.501,52,516,178296.359,519215,372.241,156.862,39.330,61,294,58390.367,170038,548.403,99.825,20.111,27,169,54744.191,159420,597.852,105.296,25.305,30,193,62951.355,183320
115,401.087,88.596,19.321,21,155,35534.617,103480,400.400,124.336,28.380,50,228,49784.180,144976,548.403,114.117,29.455,40,217,62582.203,182245,500.328,112.226,24.035,35,196,56150.055,163514,597.852,116.827,36.971,38,235,69845.375,203396,597.852,202.941,129.660,45,586,121329.016,353321,597.852,173.389,73.081,39,339,103660.953,301870,730.747,106.098,21.028,21,177,77530.922,225777,879.437,194.534,111.697,36,566,171080.234,498201,434.053,116.747,22.200,48,189,50674.262,147568,787.064,100.090,21.503,34,174,78777.445,229407,434.053,98.263,20.294,39,175,42651.156,124204,848.875,210.232,98.407,55,478,178460.844,519694,372.241,155.280,37.738,58,270,57801.445,168323,548.403,99.397,20.159,28,163,54509.652,158737,597.852,105.868,25.022,38,188,63293.719,184317
116,401.087,88.295,19.715,17,174,35414.086,103129,400.400,123.757,29.297,43,218,49552.387,144301,548.403,112.702,28.372,40,204,61806.129,179985,500.328,114.874,23.251,36,195,57474.875,167372,597.852,119.741,36.641,47,263,71587.422,208469,597.852,203.509,129.853,40,603,121668.297,354309,597.852,173.100,72.870,29,344,103488.219,301367,730.747,105.845,21.190,32,174,77346.172,225239,879.437,195.959,111.231,40,529,172333.281,501850,434.053,115.874,22.918,45,201,50295.496,146465,787.064,100.091,20.682,36,179,78777.789,229408,434.053,98.055,20.428,42,185,42560.844,123941,848.875,211.699,98.287,49,492,179706.344,523321,372.241,153.308,39.783,48,299,57067.609,166186,548.403,96.884,20.234,34,165,53131.258,154723,597.852,104.542,25.074,18,185,62500.820,182008
117,401.087,92.245,17.545,42,152,36998.172,107742,400.400,124.338,28.622,41,222,49784.867,144978,548.403,117.696,29.899,43,215,64545.055,187961,500.328,115.660,23.758,47,196,57868.062,168517,597.852,118.244,36.493,32,257,70692.531,205863,597.852,203.107,129.562,44,608,121427.914,353609,597.852,173.727,72.786,38,357,103862.867,302458,730.747,106.965,20.926,34,186,78164.484,227622,879.437,194.309,111.642,30,532,170882.438,497625,434.053,117.026,22.826,48,189,50795.480,147921,787.064,99.899,20.075,40,164,78626.695,228968,434.053,97.358,20.326,45,165,42258.312,123060,848.875,210.797,98.911,53,518,178940.219,521090,372.241,153.898,38.266,64,257,57287.039,166825,548.403,99.157,20.148,25,166,54377.785,158353,597.852,104.404,24.640,34,183,62418.402,181768
118,401.087,89.923,19.887,21,151,36066.883,105030,400.400,123.968,27.880,53,226,49636.863,144547,548.403,114.363,28.395,42,204,62717.160,182638,500.328,114.015,23.537,49,212,57044.945,166120,597.852,117.733,36.908,29,263,70387.250,204974,597.852,202.210,128.250,42,615,120891.875,352048,597.852,172.465,72.541,30,332,103108.773,300262,730.747,106.112,21.277,40,177,77541.219,225807,879.437,195.379,111.011,35,522,171823.688,500366,434.053,118.160,22.870,50,197,51287.566,149354,787.064,101.279,21.324,37,169,79712.859,232131,434.053,99.309,20.480,31,159,43105.469,125527,848.875,212.028,97.997,46,499,179985.516,524134,372.241,154.308,37.973,52,254,57439.848,167270,548.403,98.755,20.353,37,169,54157.672,157712,597.852,102.422,24.744,24,195,61233.344,178317
119,401.087,91.777,19.009,34,151,36810.336,107195,400.400,125.524,28.908,48,214,50259.781,146361,548.403,116.021,28.068,42,204,63626.129,185285,500.328,113.973,23.930,21,187,57023.652,166058,597.852,116.978,36.285,36,242,69935.344,203658,597.852,202.835,128.646,33,589,121265.492,353136,597.852,171.648,72.748,43,326,102620.117,298839,730.747,104.739,20.498,37,178,76537.820,222885,879.437,194.859,110.705,46,517,171365.938,499033,434.053,118.044,23.409,36,191,51237.430,149208,787.064,101.143,21.427,28,168,79606.062,231820,434.053,98.943,20.173,36,180,42946.477,125064,848.875,211.096,97.841,56,476,179194.328,521830,372.241,154.213,36.050,56,255,57404.480,167167,548.403,98.688,20.013,20,167,54120.582,157604,597.852,103.814,25.215,28,203,62065.395,180740
120,401.087,92.067,19.326,34,156,36926.746,107534,400.400,125.107,27.978,53,229,50092.891,145875,548.403,116.049,28.627,39,209,63641.582,185330,500.328,113.618,23.162,35,190,56846.117,165541,597.852,119.566,36.744,33,250,71483.031,208165,597.852,204.101,128.376,49,586,122022.336,355340,597.852,173.398,72.550,35,330,103666.445,301886,730.747,109.180,20.989,45,174,79782.906,232335,879.437,195.013,111.861,53,526,171501.578,499428,434.053,116.486,22.192,53,178,50560.941,147238,787.064,100.779,20.486,29,164,79319.328,230985,434.053,98.464,20.248,19,169,42738.723,124459,848.875,210.133,98.656,48,494,178376.359,519448,372.241,155.078,37.996,65,269,57726.586,168105,548.403,99.848,19.957,34,176,54756.895,159457,597.852,103.031,24.926,34,190,61597.344,179377
121,401.087,88.815,19.495,18,167,35622.527,103736,400.400,122.780,28.083,33,201,49161.258,143162,548.403,113.994,29.193,36,232,62514.555,182048,500.328,115.942,24.166,44,208,58008.855,168927,597.852,118.746,36.534,38,259,70992.656,206737,597.852,203.436,128.269,47,634,121624.680,354182,597.852,172.469,72.882,44,344,103111.172,300269,730.747,107.273,20.858,36,179,78389.750,228278,879.437,192.390,110.298,43,525,169194.641,492710,434.053,116.078,22.778,49,189,50383.746,146722,787.064,99.870,20.645,30,168,78604.031,228902,434.053,98.340,20.408,21,175,42684.809,124302,848.875,210.974,97.158,48,488,179090.625,521528,372.241,154.470,38.851,43,263,57499.941,167445,548.403,98.490,20.157,31,165,54012.414,157289,597.852,105.048,23.901,31,189,62803.008,182888
122,401.087,86.475,18.728,17,154,34684.027,101003,400.400,125.451,29.649,42,214,50230.594,146276,548.403,112.210,29.128,32,215,61536.219,179199,500.328,112.438,23.018,34,184,56255.820,163822,597.852,116.847,36.583,40,253,69857.047,203430,597.852,202.885,128.644,50,594,121295.367,353223,597.852,172.152,72.507,28,340,102921.617,299717,730.747,107.251,20.832,36,182,78373.609,228231,879.437,193.281,109.287,40,537,169978.266,494992,434.053,116.926,23.078,54,188,50751.867,147794,787.064,99.411,20.505,28,166,78242.438,227849,434.053,97.242,20.357,29,160,42208.176,122914,848.875,210.230,98.132,37,510,178459.125,519689,372.241,154.333,38.684,55,270,57449.121,167297,548.403,97.736,20.164,35,179,53598.965,156085,597.852,105.321,24.727,37,190,62966.121,183363
123,401.087,90.189,19.217,23,147,36173.680,105341,400.400,123.138,28.725,41,218,49304.453,143579,548.403,114.862,28.662,36,220,62990.500,183434,500.328,113.674,23.106,49,201,56874.277,165623,597.852,117.651,37.410,43,251,70337.805,204830,597.852,202.992,127.020,40,563,121359.234,353409,597.852,173.096,71.968,40,343,103485.820,301360,730.747,106.596,20.589,34,183,77894.922,226837,879.437,191.947,109.962,37,546,168805.578,491577,434.053,117.001,22.675,49,188,50784.492,147889,787.064,100.512,20.908,37,179,79109.164,230373,434.053,98.646,20.905,39,168,42817.703,124689,848.875,209.871,98.005,54,499,178154.531,518802,372.241,154.836,38.091,54,271,57636.270,167842,548.403,100.260,19.763,31,163,54982.852,160115,597.852,104.049,24.575,23,199,62205.844,181149
124,401.087,88.509,19.053,30,152,35499.934,103379,400.400,123.644,28.080,47,200,49507.059,144169,548.403,114.392,28.635,45,219,62732.953,182684,500.328,115.200,23.304,48,186,57637.645,167846,597.852,118.725,36.135,34,250,70979.953,206700,597.852,201.694,127.581,36,626,120583.508,351150,597.852,170.988,70.800,39,357,102225.555,297690,730.747,104.637,20.422,29,177,76463.297,222668,879.437,193.155,109.838,49,527,169867.703,494670,434.053,115.267,23.321,48,192,50031.766,145697,787.064,99.627,20.784,23,167,78412.758,228345,434.053,97.460,20.221,36,164,42302.609,123189,848.875,208.577,97.881,56,496,177055.672,515602,372.241,154.965,38.878,44,267,57684.348,167982,548.403,100.272,20.766,26,162,54989.719,160135,597.852,104.262,25.134,37,189,62333.242,181520
125,401.087,92.272,19.539,30,173,37009.160,107774,400.400,124.684,28.685,43,219,49923.254,145381,548.403,115.322,29.675,16,227,63243.242,184170,500.328,113.378,23.565,32,189,56726.273,165192,597.852,118.918,35.906,33,266,71095.336,207036,597.852,203.268,127.847,43,597,121524.070,353889,597.852,172.175,71.224,41,337,102935.008,299756,730.747,106.784,20.134,47,181,78031.930,227236,879.437,192.414,108.363,41,512,169216.281,492773,434.053,115.158,22.741,51,192,49984.723,145560,787.064,99.779,21.042,40,175,78532.258,228693,434.053,98.016,20.381,32,162,42544.016,123892,848.875,209.819,97.269,47,474,178109.891,518672,372.241,156.553,38.631,41,260,58275.332,169703,548.403,98.999,19.757,33,176,54291.250,158101,597.852,103.860,24.673,35,188,62092.863,180820
126,401.087,91.820,18.805,28,146,36827.848,107246,400.400,126.050,28.561,54,219,50470.285,146974,548.403,116.088,29.524,43,219,63663.215,185393,500.328,114.660,23.520,47,201,57367.391,167059,597.852,116.442,36.472,35,235,69614.953,202725,597.852,200.493,125.458,45,577,119865.117,349058,597.852,171.133,73.059,29,345,102312.094,297942,730.747,105.159,21.307,42,176,76844.469,223778,879.437,193.842,109.237,38,523,170472.078,496430,434.053,115.855,22.252,54,197,50287.254,146441,787.064,99.435,21.285,22,173,78262.008,227906,434.053,97.871,20.526,19,168,42481.176,123709,848.875,208.578,97.999,34,487,177056.688,515605,372.241,153.006,38.689,37,254,56955.316,165859,548.403,97.245,20.024,23,172,53329.398,155300,597.852,105.316,25.077,28,191,62963.375,183355
127,401.087,90.621,19.241,28,157,36346.750,105845,400.400,121.862,28.937,36,227,48793.480,142091,548.403,114.359,29.944,41,228,62714.754,182631,500.328,112.119,22.561,44,199,56096.484,163358,597.852,116.792,35.956,35,249,69824.422,203335,597.852,200.414,126.671,41,596,119817.734,348920,597.852,171.639,70.950,50,340,102614.969,298824,730.747,106.439,20.492,44,179,77780.227,226503,879.437,192.940,108.898,37,537,169678.828,494120,434.053,117.396,22.049,49,191,50956.188,148389,787.064,100.859,21.335,23,174,79382.164,231168,434.053,98.900,20.579,30,170,42927.934,125010,848.875,212.177,97.994,37,492,180111.547,524501,372.241,152.815,38.104,56,280,56884.234,165652,548.403,97.872,19.737,33,172,53673.480,156302,597.852,105.215,24.824,35,201,62902.938,183179
128,401.087,87.715,18.859,32,155,35181.262,102451,400.400,124.828,28.037,46,221,49981.289,145550,548.403,113.797,28.313,39,217,62406.730,181734,500.328,113.307,23.833,47,188,56690.559,165088,597.852,118.393,36.263,30,254,70781.469,206122,597.852,201.746,126.664,39,630,120614.070,351239,597.852,170.072,71.867,37,345,101677.836,296095,730.747,106.375,20.600,35,182,77733.180,226366,879.437,193.423,109.474,45,519,170103.266,495356,434.053,116.302,23.285,48,196,50481.273,147006,787.064,101.549,20.530,32,173,79925.422,232750,434.053,97.514,19.752,31,165,42326.305,123258,848.875,209.931,96.851,40,491,178205.016,518949,372.241,153.589,37.525,57,262,57172.344,166491,548.403,96.858,20.112,40,166,53117.180,154682,597.852,104.255,23.522,40,190,62329.121,181508
129,401.087,88.515,19.810,0,147,35501.996,103385,400.400,124.093,28.450,36,216,49686.996,144693,548.403,114.175,28.930,19,211,62613.797,182337,500.328,115.464,23.318,31,183,57769.852,168231,597.852,118.225,36.109,34,262,70680.852,205829,597.852,200.770,126.603,42,603,120030.984,349541,597.852,169.294,70.253,39,337,101212.883,294741,730.747,105.047,21.056,37,181,76762.742,223540,879.437,192.916,108.713,48,504,169657.891,494059,434.053,116.150,22.937,16,194,50414.996,146813,787.064,100.572,21.194,28,167,79156.211,230510,434.053,98.791,20.563,40,164,42880.547,124872,848.875,209.862,97.767,45,504,178146.297,518778,372.241,154.554,38.260,61,256,57531.535,167537,548.403,96.854,18.864,34,159,53115.121,154676,597.852,106.240,24.732,28,205,63515.898,184964
130,401.087,92.006,18.943,27,148,36902.363,107463,400.400,125.936,28.964,46,230,50424.613,146841,548.403,115.764,29.268,36,215,63485.336,184875,500.328,113.713,23.332,33,191,56893.848,165680,597.852,119.636,36.948,31,254,71524.578,208286,597.852,201.316,124.446,38,563,120357.555,350492,597.852,170.974,69.464,38,325,102217.312,297666,730.747,105.382,20.657,43,175,77007.586,224253,879.437,194.012,109.677,29,498,170621.453,496865,434.053,115.405,22.160,44,193,50091.859,145872,787.064,101.156,20.899,34,181,79616.359,231850,434.053,98.803,20.542,28,171,42885.695,124887,848.875,208.203,97.351,46,483,176738.016,514677,372.241,154.299,37.330,60,284,57436.414,167260,548.403,97.149,19.521,37,165,53276.859,155147,597.852,105.020,23.574,40,186,62786.523,182840
131,401.087,89.693,19.537,23,151,35974.508,104761,400.400,124.021,28.024,48,226,49658.152,144609,548.403,115.241,28.821,38,211,63198.602,184040,500.328,114.972,23.940,37,204,57523.637,167514,597.852,117.128,35.367,28,241,70024.969,203919,597.852,200.731,124.860,38,596,120007.289,349472,597.852,170.362,71.068,35,338,101851.594,296601,730.747,105.460,20.813,36,181,77064.242,224418,879.437,192.165,109.222,35,517,168997.188,492135,434.053,115.407,22.142,52,191,50092.547,145874,787.064,99.743,20.785,29,187,78504.102,228611,434.053,98.113,20.157,40,155,42586.254,124015,848.875,209.612,96.705,48,493,177934.422,518161,372.241,154.935,38.269,53,261,57673.016,167949,548.403,99.188,19.607,40,169,54394.957,158403,597.852,104.242,24.392,17,199,62321.566,181486
132,401.087,91.113,19.143,27,164,36544.203,106420,400.400,124.957,29.405,33,203,50032.797,145700,548.403,114.930,28.242,45,241,63027.934,183543,500.328,115.150,23.105,44,204,57612.922,167774,597.852,119.024,36.539,33,241,71158.516,207220,597.852,200.474,125.082,38,578,119853.789,349025,597.852,171.122,70.716,41,337,102305.570,297923,730.747,105.655,20.470,44,176,77207.094,224834,879.437,191.738,108.908,27,525,168621.172,491040,434.053,117.264,22.380,46,179,50898.844,148222,787.064,100.291,20.548,30,170,78935.062,229866,434.053,98.248,20.082,37,158,42644.633,124185,848.875,209.621,97.998,38,505,177941.969,518183,372.241,153.276,36.518,48,264,57055.590,166151,548.403,96.987,19.816,37,175,53187.918,154888,597.852,103.805,24.115,39,182,62060.242,180725
133,401.087,89.293,19.080,32,162,35814.141,104294,400.400,125.503,29.402,52,236,50251.539,146337,548.403,112.232,29.177,43,208,61548.582,179235,500.328,114.056,22.675,42,197,57065.203,166179,597.852,116.096,36.614,37,239,69408.227,202123,597.852,199.197,125.971,45,577,119090.422,346802,597.852,168.898,70.486,44,318,100975.938,294051,730.747,105.341,20.812,20,188,76977.367,224165,879.437,191.485,108.409,42,511,168399.344,490394,434.053,115.714,22.895,41,193,50225.785,146262,787.064,99.868,20.362,39,174,78602.312,228897,434.053,96.719,20.009,29,157,41981.191,122253,848.875,207.460,96.627,45,505,176107.203,512840,372.241,153.327,37.626,22,277,57074.820,166207,548.403,95.696,19.597,36,156,52480.180,152827,597.852,105.087,24.221,34,232,62826.359,182956
134,401.087,90.882,18.148,33,140,36451.484,106150,400.400,124.229,28.380,36,203,49741.254,144851,548.403,114.845,29.114,38,215,62981.574,183408,500.328,116.108,23.328,46,201,58092.301,169170,597.852,118.042,36.365,33,242,70571.656,205511,597.852,201.191,126.458,41,597,120282.688,350274,597.852,169.678,71.030,26,329,101442.609,295410,730.747,104.963,20.631,36,167,76701.617,223362,879.437,192.496,108.261,10,527,169288.047,492982,434.053,116.460,22.525,43,200,50549.953,147206,787.064,100.445,20.691,26,174,79056.969,230221,434.053,97.475,19.645,37,168,42309.133,123208,848.875,208.770,97.081,44,486,177219.812,516080,372.241,151.624,37.958,50,253,56440.566,164360,548.403,97.421,19.265,20,159,53425.895,155581,597.852,106.290,24.348,32,190,63545.773,185051
135,401.087,90.953,19.475,28,161,36479.988,106233,400.400,123.978,27.585,43,213,49640.641,144558,548.403,115.196,28.775,45,223,63173.875,183968,500.328,112.944,22.777,54,199,56508.902,164559,597.852,116.588,36.085,40,242,69702.523,202980,597.852,201.411,127.019,45,591,120414.211,350657,597.852,170.542,71.917,32,366,101958.734,296913,730.747,105.138,21.041,29,181,76829.016,223733,879.437,190.423,108.501,37,502,167464.953,487673,434.053,117.072,22.924,40,194,50815.398,147979,787.064,100.882,20.822,35,176,79400.367,231221,434.053,99.671,20.087,27,172,43262.402,125984,848.875,211.428,98.013,57,490,179475.578,522649,372.241,152.381,38.483,45,259,56722.496,165181,548.403,96.049,20.152,24,162,52673.512,153390,597.852,105.663,24.394,33,199,63170.785,183959
136,401.087,89.445,19.519,35,158,35875.266,104472,400.400,122.567,29.900,47,230,49075.754,142913,548.403,113.683,29.218,28,217,62344.230,181552,500.328,112.821,23.859,40,200,56447.434,164380,597.852,117.532,36.698,30,255,70267.062,204624,597.852,201.783,125.995,50,576,120636.734,351305,597.852,171.373,71.371,35,339,102455.977,298361,730.747,106.530,20.638,31,170,77846.156,226695,879.437,192.705,108.106,30,538,169472.109,493518,434.053,117.104,23.289,48,203,50829.477,148020,787.064,101.048,21.199,37,186,79531.203,231602,434.053,98.437,20.578,25,168,42726.703,124424,848.875,208.581,97.413,40,469,177059.438,515613,372.241,153.366,38.537,61,257,57089.242,166249,548.403,96.900,20.452,30,157,53140.188,154749,597.852,105.155,24.432,44,188,62867.223,183075
137,401.087,88.928,18.963,32,150,35667.855,103868,400.400,123.984,28.685,46,218,49643.043,144565,548.403,114.180,28.761,40,226,62616.887,182346,500.328,111.281,23.846,34,195,55677.195,162137,597.852,117.173,36.485,38,252,70052.438,203999,597.852,200.437,125.261,42,617,119831.469,348960,597.852,169.732,70.817,30,332,101474.891,295504,730.747,106.225,20.784,40,186,77623.633,226047,879.437,190.217,108.630,18,508,167283.641,487145,434.053,115.594,22.165,47,203,50173.934,146111,787.064,100.564,20.445,34,170,79150.031,230492,434.053,100.724,19.967,37,183,43719.461,127315,848.875,210.444,97.064,46,500,178640.438,520217,372.241,152.446,38.449,46,257,56746.875,165252,548.403,96.966,20.463,29,156,53176.246,154854,597.852,102.210,24.380,21,197,61106.633,177948
138,401.087,89.881,19.585,14,151,36050.055,104981,400.400,124.434,28.002,48,226,49823.324,145090,548.403,113.329,28.494,22,199,62149.867,180986,500.328,113.397,23.721,37,191,56735.543,165219,597.852,115.602,35.640,16,241,69112.906,201263,597.852,199.742,126.306,36,594,119415.961,347750,597.852,170.517,71.782,32,337,101943.969,296870,730.747,105.749,21.226,33,177,77275.773,225034,879.437,191.783,108.539,41,524,168661.000,491156,434.053,115.861,22.756,47,206,50289.656,146448,787.064,99.197,21.253,24,177,78074.172,227359,434.053,96.963,20.063,37,183,42086.957,122561,848.875,207.445,96.139,48,470,176094.500,512803,372.241,153.368,37.717,48,272,57089.930,166251,548.403,98.411,19.415,39,159,53968.801,157162,597.852,103.658,25.590,29,184,61972.332,180469
139,401.087,91.723,19.528,31,147,36789.043,107133,400.400,124.859,28.378,52,223,49993.648,145586,548.403,116.721,28.281,41,214,64010.387,186404,500.328,115.247,23.670,42,204,57661.340,167915,597.852,117.284,35.563,31,254,70118.375,204191,597.852,200.683,126.369,37,576,119978.781,349389,597.852,169.345,70.204,10,341,101243.102,294829,730.747,105.205,20.463,44,177,76878.469,223877,879.437,192.339,107.600,37,497,169150.000,492580,434.053,115.938,22.923,50,195,50322.969,146545,787.064,99.140,20.758,17,166,78029.188,227228,434.053,96.122,19.423,41,165,41721.926,121498,848.875,206.515,97.823,50,504,175305.375,510505,372.241,154.112,37.633,51,262,57366.707,167057,548.403,98.897,20.159,29,165,54235.277,157938,597.852,104.665,24.103,40,185,62573.961,182221
